,Unnamed: 0,session_id,mellon_id,player_id,event_result,task,Primary code ,event_start_time,revise_score,high_performance,female_members,female_maj,gender,ethnicity,application_status,first_generation,urm,first_language
2698,2698,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",i ranked A second,apartment,SSI,2019-09-28 17:25:12+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2699,2699,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",yeah,apartment,SN,2019-09-28 17:25:15+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2700,2700,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",I DONT LIKE THAT A RAISES THE RENT 20%,apartment,SSI,2019-09-28 17:25:16+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
2701,2701,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",Aight that sounds good,apartment,SESU,2019-09-28 17:25:19+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2702,2702,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",yo WHAT,apartment,SSI,2019-09-28 17:25:23+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2703,2703,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",Indeed Dylan,apartment,SN,2019-09-28 17:25:27+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2704,2704,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",I meant ranking A second sounds good XD,apartment,SESU,2019-09-28 17:25:41+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2705,2705,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",I mean B raises the rent,apartment,SSI,2019-09-28 17:25:51+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
2706,2706,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",C is whack,apartment,SN,2019-09-28 17:26:28+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2707,2707,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",definitely not the move,apartment,SESU,2019-09-28 17:26:34+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2708,2708,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",so BAC then? Everyone is in agreement?,apartment,CM,2019-09-28 17:26:46+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2709,2709,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",sure,apartment,SESU,2019-09-28 17:26:54+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
2710,2710,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",tight,apartment,SESU,2019-09-28 17:26:58+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2711,2711,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",lifegaurds are local highschool students,apartment,SSI,2019-09-28 17:27:07+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2712,2712,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",you're gonna die,apartment,SMC,2019-09-28 17:27:09+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2713,2713,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",that's the goal,apartment,SMC,2019-09-28 17:27:23+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2714,2714,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",Can we agree that C is the worst,apartment,CM,2019-09-28 17:27:33+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2715,2715,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",yezzz,apartment,SN,2019-09-28 17:27:39+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2716,2716,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",oh absolutely,apartment,SN,2019-09-28 17:27:58+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2717,2717,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",jk y'all C is the STANDARD of living idk what y'all are talkin about,apartment,SMC,2019-09-28 17:28:00+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2718,2718,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",irvine company standard of living,apartment,SMC,2019-09-28 17:28:10+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2719,2719,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",love that for us,apartment,SMC,2019-09-28 17:28:14+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2720,2720,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",I hope y'all can read sarcasm over the computer.,apartment,SMC,2019-09-28 17:28:21+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2721,2721,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",Ok lets give our reasons for A and B,apartment,CE,2019-09-28 17:28:25+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2722,2722,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",black pants,apartment,SMC,2019-09-28 17:28:56+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2723,2723,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",A has a $200 or so deposit for bringing pets,apartment,SSI,2019-09-28 17:29:08+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2724,2724,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",BUT,apartment,SSI,2019-09-28 17:29:24+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2725,2725,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",What does B mean when it says that utilities are not included,apartment,SSI,2019-09-28 17:29:53+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2726,2726,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}","I think utilities are light bill, gas bill...",apartment,SESU,2019-09-28 17:30:15+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
2727,2727,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",yuh,apartment,SN,2019-09-28 17:30:32+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2728,2728,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",mmmm,apartment,SESU,2019-09-28 17:30:36+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2729,2729,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",nope,apartment,SN,2019-09-28 17:31:16+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
2730,2730,7357_apartment,164048,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",Yea I agree,apartment,SN,2019-09-28 17:32:03+00:00,0.0,0,2,0,M,Asian / Asian American,Freshman,1.0,0.0,Non-English
2731,2731,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",what are we putting,apartment,SESU,2019-09-28 17:32:05+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
2732,2732,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",Rebel against the system,apartment,SMC,2019-09-28 17:33:06+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2733,2733,7357_apartment,175100,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",did we,apartment,SSI,2019-09-28 17:33:12+00:00,0.0,0,2,0,F,Unknown / declined to state,Junior,1.0,0.0,English/non-English
2734,2734,7357_apartment,190355,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",I don't think so,apartment,SESU,2019-09-28 17:33:19+00:00,0.0,0,2,0,M,Hispanic,Freshman,1.0,1.0,English/non-English
2735,2735,7357_apartment,181959,"{'userID1': '164048', 'nickname1': 'Dylan', 'userID2': '175100', 'nickname2': 'Ashley', 'userID3': '181959', 'nickname3': 'Alycia', 'userID4': '190355', 'nickname4': 'Eli'}",lmaoooo,apartment,SMC,2019-09-28 17:33:23+00:00,0.0,0,2,0,F,Hispanic,Freshman,1.0,1.0,English only
